Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
88.jpg,Limestone,2777.012195121951,3875.6880733944954,3041.8327121559637,4404.40366972477,0.9572938179324892,0.9403978704918878,0.9532212851450811,0.9322670367280046,10.890243902439025,15.198776758409785,11.928755733944955,17.27217125382263,0.7883550486472719,0.8343448142711871,0.8009704549724359,0.8554209236617304,0.534666141082881,0.5211584010573994,0.5304944127462792,0.5140628145681896,0.7312086850433883,0.7219130148829562,0.7283504738422837,0.7169817393547687,0.8993833222641838,0.8590248245440743,0.8899085869704353,0.8397932010110527
97.jpg,Limestone,1410.2743902439024,1687.5229357798166,1120.1028526376147,1873.1192660550457,0.9783121460609001,0.9740484892845966,0.9827745386055176,0.9711943028011096,5.530487804878049,6.617737003058104,4.392560206422019,7.345565749235473,0.7439143352371882,0.7602160341811954,0.7264673036622535,0.7702448316375585,0.5304162000909822,0.5256908276501596,0.5348927532352623,0.5229928893627236,0.7282967802283504,0.7250453969581212,0.7313636258628551,0.7231824730748966,0.9516283840479547,0.9422046062598081,0.9615650102405797,0.9358481812551106
99.jpg,Limestone,5526.036585365853,7127.522935779816,5106.488317087156,7533.02752293578,0.9150180453147072,0.8903896451299509,0.9214700532542806,0.8841536074349372,21.67073170731707,27.951070336391435,20.025444380733944,29.541284403669728,0.9835647103353998,1.0383880572986866,0.9679838401961907,1.0512516718105342,0.42256559934048155,0.4028145524410592,0.4279405353975207,0.3979844188633988,0.6500504590725873,0.6346767306598369,0.6541716406246305,0.6308600628216996,0.8299223459619784,0.7805952199856476,0.8428419669231968,0.7681126723261877
80.jpg,Limestone,1391.6158536585365,2096.146788990826,1224.1900802752293,1926.1467889908258,0.9785990856940526,0.967764482068852,0.9811738369225351,0.9703788209486848,5.4573170731707314,8.220183486238533,4.800745412844037,7.553516819571866,0.35120202919759363,0.3743442836334961,0.34513871584677785,0.3673502504009824,0.8430354805077716,0.83763327337878,0.8441480196669817,0.8400859331218963,0.9181696360192769,0.9152230730148689,0.9187752824640972,0.9165620181536525,0.8426625454279798,0.7542422447723331,0.8629607099807944,0.7741734912900532
20.jpg,Limestone,1903.1707317073171,2738.7155963302753,1764.8222477064219,2835.412844036697,0.9707321574184585,0.9578827607982918,0.9728597445989847,0.9563957056556347,7.463414634146342,10.74006116207951,6.920871559633027,11.119266055045872,0.4956648941963896,0.5264249428013932,0.4906381342034799,0.5303169557919305,0.7532868690278599,0.7453872211748953,0.7541654494910905,0.744027619731316,0.8679210039098374,0.8633581071460992,0.8684269972145561,0.8625703563949528,0.8659271853922894,0.8034343531297499,0.8763131217212293,0.7964941081946955
21.jpeg,Limestone,2666.6158536585367,3741.559633027523,2485.6651376146788,3679.1743119266057,0.9589915440953074,0.9424605598833156,0.9617742881675841,0.943419950297933,10.457317073170731,14.672782874617738,9.747706422018348,14.428134556574923,0.5648351997611925,0.6016992857195717,0.5584994198430335,0.599428632704507,0.7163997219071693,0.7052624972085575,0.7179081008192352,0.7061124138651953,0.846403994500953,0.8397990814525564,0.8472945773573882,0.8403049528981698,0.8321177650154219,0.7607551140984583,0.8441821603464444,0.7647441909788509
66.jpg,Limestone,2550.0,3610.550458715596,2350.5070957568805,3231.559633027523,0.9607849168025098,0.9444752797540124,0.9638528112484717,0.9503035765228136,10.0,14.159021406727827,9.2176748853211,12.672782874617738,0.8545838334613387,0.9038007613628364,0.8445832180979465,0.8869727180029707,0.46616654127445156,0.4511611267285196,0.4690723845684659,0.4563762342145495,0.6827638986314754,0.6716852884562231,0.6848885928152592,0.675556240600699,0.9209609184794685,0.8881426710002196,0.9271341944482491,0.8998840666576481
27.jpg,Limestone,1519.1158536585365,2291.1009174311926,1401.2937213302753,2284.8623853211016,0.976638331534178,0.9647663870231724,0.9784502549544756,0.9648623260646343,5.9573170731707314,8.984709480122325,5.4952694954128445,8.960244648318044,0.554278706832269,0.5877723726235594,0.5491981420314018,0.5874865051023397,0.6994378626396611,0.6916726210789067,0.7002137094090326,0.6917618100343178,0.8363240177345508,0.8316685764647518,0.8367877325875617,0.83172219522766,0.9158870455126024,0.8715650673886151,0.922676610989445,0.8719147881036904
67.jpg,Limestone,2637.0731707317077,3197.2477064220184,1736.8585149082567,3412.477064220184,0.9594458651811321,0.9508312412508532,0.9732897838570994,0.9475213443204228,10.341463414634147,12.53822629969419,6.81120986238532,13.382262996941897,0.5899887508540741,0.6084772944325105,0.5495419664633802,0.6169122493100592,0.696921021601768,0.6926351486147665,0.7088386110326602,0.6896616535956017,0.8348179571629781,0.8322470478258043,0.8419255377007282,0.8304587007164184,0.8464817122395315,0.8113312877260995,0.8992676050072962,0.7986306622169294
25.jpg,Limestone,1346.5243902439024,2082.1100917431195,1183.7980217889908,2088.3486238532114,0.9792925231408374,0.967980344912141,0.9817950047398118,0.9678844058706793,5.280487804878049,8.1651376146789,4.642345183486238,8.189602446483182,0.7772049212247181,0.8183912601185717,0.7673053093038997,0.818716508684781,0.4960046257891475,0.4848396078259506,0.49853721826780584,0.48474982057265886,0.7042759585483147,0.6963042494671066,0.7060716806867458,0.6962397723289433,0.9571902137921335,0.933865289397726,0.962353822062221,0.9336671329614644
